STATEFP,COUNTYFP,COUNTYNS,NAME_COUNTY,NAME,AREALAND,AREAWATER,CENTLAT,CENTLON,INTPTLAT,INTPTLON,COUSUBFP,COUSUBNS,GEOID,NAME_BARRIO,NAMELSAD,LSAD,ALAND,AWATER,INTPTLAT.1,INTPTLON.1,NAME_BARRIO1,NAME1,NAME_COUNTY1,NAMELSAD1
72,1,1804480,Adjuntas,Adjuntas Municipio,172725726,1051789,18.1797324,-66.7539522,18.1816112,-66.7581652,401,2415086,7200100401,Adjuntas,Adjuntas barrio-pueblo,41,1940807,0,18.1637775,-66.7235375,adjuntas,adjuntas municipio,adjuntas,adjuntas barrio-pueblo
72,1,1804480,Adjuntas,Adjuntas Municipio,172725726,1051789,18.1797324,-66.7539522,18.1816112,-66.7581652,13645,2415255,7200113645,Capáez,Capáez barrio,20,9488705,33414,18.2020075,-66.7428115,capaez,adjuntas municipio,adjuntas,capaez barrio
72,1,1804480,Adjuntas,Adjuntas Municipio,172725726,1051789,18.1797324,-66.7539522,18.1816112,-66.7581652,30458,2415433,7200130458,Garzas,Garzas barrio,20,16273037,226470,18.1514776,-66.7496022,garzas,adjuntas municipio,adjuntas,garzas barrio
72,1,1804480,Adjuntas,Adjuntas Municipio,172725726,1051789,18.1797324,-66.7539522,18.1816112,-66.7581652,32049,2415459,7200132049,Guayabo Dulce,Guayabo Dulce barrio,20,6974549,338407,18.2062847,-66.8255255,guayabo dulce,adjuntas municipio,adjuntas,guayabo dulce barrio
72,1,1804480,Adjuntas,Adjuntas Municipio,172725726,1051789,18.1797324,-66.7539522,18.1816112,-66.7581652,32608,2415466,7200132608,Guayo,Guayo barrio,20,7443412,252497,18.1785649,-66.8216801,guayo,adjuntas municipio,adjuntas,guayo barrio
72,1,1804480,Adjuntas,Adjuntas Municipio,172725726,1051789,18.1797324,-66.7539522,18.1816112,-66.7581652,32780,2415469,7200132780,Guilarte,Guilarte barrio,20,18090695,0,18.1590778,-66.7768117,guilarte,adjuntas municipio,adjuntas,guilarte barrio
72,1,1804480,Adjuntas,Adjuntas Municipio,172725726,1051789,18.1797324,-66.7539522,18.1816112,-66.7581652,39273,2415553,7200139273,Juan González,Juan González barrio,20,7741845,38656,18.1907575,-66.7237131,juan gonzalez,adjuntas municipio,adjuntas,juan gonzalez barrio
72,1,1804480,Adjuntas,Adjuntas Municipio,172725726,1051789,18.1797324,-66.7539522,18.1816112,-66.7581652,45422,2415582,7200145422,Limaní,Limaní barrio,20,9563475,0,18.1623628,-66.8016729,limani,adjuntas municipio,adjuntas,limani barrio
72,1,1804480,Adjuntas,Adjuntas Municipio,172725726,1051789,18.1797324,-66.7539522,18.1816112,-66.7581652,60773,2415768,7200160773,Pellejas,Pellejas barrio,20,9100594,18589,18.2121373,-66.7095203,pellejas,adjuntas municipio,adjuntas,pellejas barrio
72,1,1804480,Adjuntas,Adjuntas Municipio,172725726,1051789,18.1797324,-66.7539522,18.1816112,-66.7581652,63955,2415801,7200163955,Portillo,Portillo barrio,20,10455046,0,18.2280747,-66.8000393,portillo,adjuntas municipio,adjuntas,portillo barrio
72,1,1804480,Adjuntas,Adjuntas Municipio,172725726,1051789,18.1797324,-66.7539522,18.1816112,-66.7581652,63998,2415802,7200163998,Portugués,Portugués barrio,20,5180231,0,18.1417775,-66.6829253,portugues,adjuntas municipio,adjuntas,portugues barrio
72,1,1804480,Adjuntas,Adjuntas Municipio,172725726,1051789,18.1797324,-66.7539522,18.1816112,-66.7581652,74963,2415978,7200174963,Saltillo,Saltillo barrio,20,18540116,143077,18.1338601,-66.7201361,saltillo,adjuntas municipio,adjuntas,saltillo barrio
72,1,1804480,Adjuntas,Adjuntas Municipio,172725726,1051789,18.1797324,-66.7539522,18.1816112,-66.7581652,81714,2416051,7200181714,Tanamá,Tanamá barrio,20,14222871,0,18.2201908,-66.7675213,tanama,adjuntas municipio,adjuntas,tanama barrio
72,1,1804480,Adjuntas,Adjuntas Municipio,172725726,1051789,18.1797324,-66.7539522,18.1816112,-66.7581652,85584,2416094,7200185584,Vegas Abajo,Vegas Abajo barrio,20,8013879,0,18.1852155,-66.7011854,vegas abajo,adjuntas municipio,adjuntas,vegas abajo barrio
72,1,1804480,Adjuntas,Adjuntas Municipio,172725726,1051789,18.1797324,-66.7539522,18.1816112,-66.7581652,85627,2416095,7200185627,Vegas Arriba,Vegas Arriba barrio,20,11876359,679,18.1706693,-66.6887836,vegas arriba,adjuntas municipio,adjuntas,vegas arriba barrio
72,1,1804480,Adjuntas,Adjuntas Municipio,172725726,1051789,18.1797324,-66.7539522,18.1816112,-66.7581652,87949,2416110,7200187949,Yahuecas,Yahuecas barrio,20,12324504,0,18.1984834,-66.7959465,yahuecas,adjuntas municipio,adjuntas,yahuecas barrio
72,1,1804480,Adjuntas,Adjuntas Municipio,172725726,1051789,18.1797324,-66.7539522,18.1816112,-66.7581652,88250,2416113,7200188250,Yayales,Yayales barrio,20,5495601,0,18.1899039,-66.7654052,yayales,adjuntas municipio,adjuntas,yayales barrio
72,3,1804481,Aguada,Aguada Municipio,79923637,38025989,18.376286,-67.1867241,18.3756735,-67.185745,659,2415089,7200300659,Aguada,Aguada barrio-pueblo,41,280371,0,18.380211,-67.1886322,aguada,aguada municipio,aguada,aguada barrio-pueblo
72,3,1804481,Aguada,Aguada Municipio,79923637,38025989,18.376286,-67.1867241,18.3756735,-67.185745,4185,2415134,7200304185,Asomante,Asomante barrio,20,4750261,0,18.3839653,-67.1723128,asomante,aguada municipio,aguada,asomante barrio
72,3,1804481,Aguada,Aguada Municipio,79923637,38025989,18.376286,-67.1867241,18.3756735,-67.185745,4400,2415136,7200304400,Atalaya,Atalaya barrio,20,6123526,0,18.330286,-67.1863502,atalaya,aguada municipio,aguada,atalaya barrio
72,3,1804481,Aguada,Aguada Municipio,79923637,38025989,18.376286,-67.1867241,18.3756735,-67.185745,14591,2415269,7200314591,Carrizal,Carrizal barrio,20,2910737,836950,18.3992681,-67.1801445,carrizal,aguada municipio,aguada,carrizal barrio
72,3,1804481,Aguada,Aguada Municipio,79923637,38025989,18.376286,-67.1867241,18.3756735,-67.185745,17085,2414962,7200317085,Cerro Gordo,Cerro Gordo barrio,20,7948413,296,18.3282741,-67.1424052,cerro gordo,aguada municipio,aguada,cerro gordo barrio
72,3,1804481,Aguada,Aguada Municipio,79923637,38025989,18.376286,-67.1867241,18.3756735,-67.185745,21772,2415018,7200321772,Cruces,Cruces barrio,20,4615969,0,18.350761,-67.2133341,cruces,aguada municipio,aguada,cruces barrio
72,3,1804481,Aguada,Aguada Municipio,79923637,38025989,18.376286,-67.1867241,18.3756735,-67.185745,27233,2415401,7200327233,Espinar,Espinar barrio,20,2218515,950367,18.4078533,-67.1629111,espinar,aguada municipio,aguada,espinar barrio
72,3,1804481,Aguada,Aguada Municipio,79923637,38025989,18.376286,-67.1867241,18.3756735,-67.185745,30931,2415442,7200330931,Guanábano,Guanábano barrio,20,5274678,52349,18.3811875,-67.1552232,guanabano,aguada municipio,aguada,guanabano barrio
72,3,1804481,Aguada,Aguada Municipio,79923637,38025989,18.376286,-67.1867241,18.3756735,-67.185745,31318,2415447,7200331318,Guaniquilla,Guaniquilla barrio,20,2861330,1251813,18.3894251,-67.19705,guaniquilla,aguada municipio,aguada,guaniquilla barrio
72,3,1804481,Aguada,Aguada Municipio,79923637,38025989,18.376286,-67.1867241,18.3756735,-67.185745,31963,2415458,7200331963,Guayabo,Guayabo barrio,20,5687734,578823,18.3745065,-67.2088668,guayabo,aguada municipio,aguada,guayabo barrio
72,3,1804481,Aguada,Aguada Municipio,79923637,38025989,18.376286,-67.1867241,18.3756735,-67.185745,37596,2415536,7200337596,Jagüey,Jagüey barrio,20,3514286,0,18.3503278,-67.2011755,jaguey,aguada municipio,aguada,jaguey barrio
72,3,1804481,Aguada,Aguada Municipio,79923637,38025989,18.376286,-67.1867241,18.3756735,-67.185745,40907,2415565,7200340907,Lagunas,Lagunas barrio,20,6101577,1283,18.3375121,-67.1714341,lagunas,aguada municipio,aguada,lagunas barrio
72,3,1804481,Aguada,Aguada Municipio,79923637,38025989,18.376286,-67.1867241,18.3756735,-67.185745,49421,2415619,7200349421,Mal Paso,Mal Paso barrio,20,2419701,0,18.3659877,-67.1693523,mal paso,aguada municipio,aguada,mal paso barrio
72,3,1804481,Aguada,Aguada Municipio,79923637,38025989,18.376286,-67.1867241,18.3756735,-67.185745,49550,2415624,7200349550,Mamey,Mamey barrio,20,3747305,16333,18.3773016,-67.1409059,mamey,aguada municipio,aguada,mamey barrio
72,3,1804481,Aguada,Aguada Municipio,79923637,38025989,18.376286,-67.1867241,18.3756735,-67.185745,51098,2415644,7200351098,Marías,Marías barrio,20,4430477,0,18.359339,-67.1382067,marias,aguada municipio,aguada,marias barrio
72,3,1804481,Aguada,Aguada Municipio,79923637,38025989,18.376286,-67.1867241,18.3756735,-67.185745,56215,2415719,7200356215,Naranjo,Naranjo barrio,20,7034661,122,18.3453814,-67.1576695,naranjo,aguada municipio,aguada,naranjo barrio
72,3,1804481,Aguada,Aguada Municipio,79923637,38025989,18.376286,-67.1867241,18.3756735,-67.185745,61719,2415780,7200361719,Piedras Blancas,Piedras Blancas barrio,20,7257650,0,18.3630462,-67.1860513,piedras blancas,aguada municipio,aguada,piedras blancas barrio
72,3,1804481,Aguada,Aguada Municipio,79923637,38025989,18.376286,-67.1867241,18.3756735,-67.185745,70921,2415929,7200370921,Río Grande,Río Grande barrio,20,2746446,740092,18.3720845,-67.2307331,rio grande,aguada municipio,aguada,rio grande barrio
72,5,1804482,Aguadilla,Aguadilla Municipio,94618010,101127672,18.4802853,-67.1447195,18.4801911,-67.1437616,530,2415087,7200500530,Aguacate,Aguacate barrio,20,3844452,440498,18.4997313,-67.1114532,aguacate,aguadilla municipio,aguadilla,aguacate barrio
72,5,1804482,Aguadilla,Aguadilla Municipio,94618010,101127672,18.4802853,-67.1447195,18.4801911,-67.1437616,788,2415090,7200500788,Aguadilla,Aguadilla barrio-pueblo,41,974259,958774,18.4232113,-67.1554155,aguadilla,aguadilla municipio,aguadilla,aguadilla barrio-pueblo
72,5,1804482,Aguadilla,Aguadilla Municipio,94618010,101127672,18.4802853,-67.1447195,18.4801911,-67.1437616,3626,2415129,7200503626,Arenales,Arenales barrio,20,7094210,35986,18.4697439,-67.1073469,arenales,aguadilla municipio,aguadilla,arenales barrio
72,5,1804482,Aguadilla,Aguadilla Municipio,94618010,101127672,18.4802853,-67.1447195,18.4801911,-67.1437616,8313,2415181,7200508313,Borinquen,Borinquen barrio,20,8611247,3203875,18.4722488,-67.1612089,borinquen,aguadilla municipio,aguadilla,borinquen barrio
72,5,1804482,Aguadilla,Aguadilla Municipio,94618010,101127672,18.4802853,-67.1447195,18.4801911,-67.1437616,10592,2415208,7200510592,Caimital Alto,Caimital Alto barrio,20,8983863,3958,18.4416201,-67.0960542,caimital alto,aguadilla municipio,aguadilla,caimital alto barrio
72,5,1804482,Aguadilla,Aguadilla Municipio,94618010,101127672,18.4802853,-67.1447195,18.4801911,-67.1437616,10635,2415209,7200510635,Caimital Bajo,Caimital Bajo barrio,20,9701602,0,18.4280886,-67.1369195,caimital bajo,aguadilla municipio,aguadilla,caimital bajo barrio
72,5,1804482,Aguadilla,Aguadilla Municipio,94618010,101127672,18.4802853,-67.1447195,18.4801911,-67.1437616,11237,2415223,7200511237,Camaceyes,Camaceyes barrio,20,9875014,19642,18.4678333,-67.1386225,camaceyes,aguadilla municipio,aguadilla,camaceyes barrio
72,5,1804482,Aguadilla,Aguadilla Municipio,94618010,101127672,18.4802853,-67.1447195,18.4801911,-67.1437616,16225,2415285,7200516225,Ceiba Alta,Ceiba Alta barrio,20,3183554,3704,18.4773715,-67.0876884,ceiba alta,aguadilla municipio,aguadilla,ceiba alta barrio
72,5,1804482,Aguadilla,Aguadilla Municipio,94618010,101127672,18.4802853,-67.1447195,18.4801911,-67.1437616,16268,2414949,7200516268,Ceiba Baja,Ceiba Baja barrio,20,6542998,3006,18.459858,-67.0807025,ceiba baja,aguadilla municipio,aguadilla,ceiba baja barrio
72,5,1804482,Aguadilla,Aguadilla Municipio,94618010,101127672,18.4802853,-67.1447195,18.4801911,-67.1437616,20955,2415010,7200520955,Corrales,Corrales barrio,20,6252826,1235,18.4527942,-67.1307282,corrales,aguadilla municipio,aguadilla,corrales barrio
72,5,1804482,Aguadilla,Aguadilla Municipio,94618010,101127672,18.4802853,-67.1447195,18.4801911,-67.1437616,32694,2415467,7200532694,Guerrero,Guerrero barrio,20,5765642,47207,18.4818651,-67.0729593,guerrero,aguadilla municipio,aguadilla,guerrero barrio
72,5,1804482,Aguadilla,Aguadilla Municipio,94618010,101127672,18.4802853,-67.1447195,18.4801911,-67.1437616,49292,2415620,7200549292,Maleza Alta,Maleza Alta barrio,20,5042248,665814,18.4992468,-67.1232276,maleza alta,aguadilla municipio,aguadilla,maleza alta barrio
72,5,1804482,Aguadilla,Aguadilla Municipio,94618010,101127672,18.4802853,-67.1447195,18.4801911,-67.1437616,49335,2415621,7200549335,Maleza Baja,Maleza Baja barrio,20,5290961,787835,18.4966937,-67.1380265,maleza baja,aguadilla municipio,aguadilla,maleza baja barrio
72,5,1804482,Aguadilla,Aguadilla Municipio,94618010,101127672,18.4802853,-67.1447195,18.4801911,-67.1437616,54108,2415693,7200554108,Montaña,Montaña barrio,20,4026000,4016,18.4982492,-67.0971693,montana,aguadilla municipio,aguadilla,montana barrio
72,5,1804482,Aguadilla,Aguadilla Municipio,94618010,101127672,18.4802853,-67.1447195,18.4801911,-67.1437616,57935,2415740,7200557935,Palmar,Palmar barrio,20,5087179,33883,18.3983761,-67.1386586,palmar,aguadilla municipio,aguadilla,palmar barrio
72,5,1804482,Aguadilla,Aguadilla Municipio,94618010,101127672,18.4802853,-67.1447195,18.4801911,-67.1437616,85842,2416100,7200585842,Victoria,Victoria barrio,20,4341955,75706,18.4063993,-67.1489222,victoria,aguadilla municipio,aguadilla,victoria barrio
72,7,1804483,Aguas Buenas,Aguas Buenas Municipio,77919504,28383,18.2510736,-66.1273477,18.2565236,-66.1284959,917,2415092,7200700917,Aguas Buenas,Aguas Buenas barrio-pueblo,41,465037,1039,18.2564693,-66.1054279,aguas buenas,aguas buenas municipio,aguas buenas,aguas buenas barrio-pueblo
72,7,1804483,Aguas Buenas,Aguas Buenas Municipio,77919504,28383,18.2510736,-66.1273477,18.2565236,-66.1284959,4529,2415140,7200704529,Bairoa,Bairoa barrio,20,5207982,6610,18.2635641,-66.0838042,bairoa,aguas buenas municipio,aguas buenas,bairoa barrio
72,7,1804483,Aguas Buenas,Aguas Buenas Municipio,77919504,28383,18.2510736,-66.1273477,18.2565236,-66.1284959,6894,2415166,7200706894,Bayamoncito,Bayamoncito barrio,20,8579558,9410,18.2354806,-66.163639,bayamoncito,aguas buenas municipio,aguas buenas,bayamoncito barrio
72,7,1804483,Aguas Buenas,Aguas Buenas Municipio,77919504,28383,18.2510736,-66.1273477,18.2565236,-66.1284959,10506,2415207,7200710506,Cagüitas,Cagüitas barrio,20,6750187,0,18.237806,-66.0959599,caguitas,aguas buenas municipio,aguas buenas,caguitas barrio
72,7,1804483,Aguas Buenas,Aguas Buenas Municipio,77919504,28383,18.2510736,-66.1273477,18.2565236,-66.1284959,37682,2415538,7200737682,Jagüeyes,Jagüeyes barrio,20,7283562,0,18.2812112,-66.0820954,jagueyes,aguas buenas municipio,aguas buenas,jagueyes barrio
72,7,1804483,Aguas Buenas,Aguas Buenas Municipio,77919504,28383,18.2510736,-66.1273477,18.2565236,-66.1284959,39230,2415552,7200739230,Juan Asencio,Juan Asencio barrio,20,16221647,1212,18.2628102,-66.1643063,juan asencio,aguas buenas municipio,aguas buenas,juan asencio barrio
72,7,1804483,Aguas Buenas,Aguas Buenas Municipio,77919504,28383,18.2510736,-66.1273477,18.2565236,-66.1284959,55441,2415710,7200755441,Mula,Mula barrio,20,6624788,1612,18.2484007,-66.1306624,mula,aguas buenas municipio,aguas buenas,mula barrio
72,7,1804483,Aguas Buenas,Aguas Buenas Municipio,77919504,28383,18.2510736,-66.1273477,18.2565236,-66.1284959,55527,2415712,7200755527,Mulita,Mulita barrio,20,1503950,0,18.2532024,-66.1444302,mulita,aguas buenas municipio,aguas buenas,mulita barrio
72,7,1804483,Aguas Buenas,Aguas Buenas Municipio,77919504,28383,18.2510736,-66.1273477,18.2565236,-66.1284959,80467,2416035,7200780467,Sonadora,Sonadora barrio,20,8811426,2956,18.2729825,-66.1198614,sonadora,aguas buenas municipio,aguas buenas,sonadora barrio
72,7,1804483,Aguas Buenas,Aguas Buenas Municipio,77919504,28383,18.2510736,-66.1273477,18.2565236,-66.1284959,80811,2416039,7200780811,Sumidero,Sumidero barrio,20,16471367,5544,18.2261809,-66.1230312,sumidero,aguas buenas municipio,aguas buenas,sumidero barrio
72,9,1804484,Aibonito,Aibonito Municipio,81094467,71893,18.1311308,-66.2643799,18.1307232,-66.2644602,1261,2415097,7200901261,Aibonito,Aibonito barrio-pueblo,41,2079004,3635,18.1363213,-66.2641751,aibonito,aibonito municipio,aibonito,aibonito barrio-pueblo
72,9,1804484,Aibonito,Aibonito Municipio,81094467,71893,18.1311308,-66.2643799,18.1307232,-66.2644602,1605,2415099,7200901605,Algarrobo,Algarrobo barrio,20,9215812,2285,18.1031568,-66.2696038,algarrobo,aibonito municipio,aibonito,algarrobo barrio
72,9,1804484,Aibonito,Aibonito Municipio,81094467,71893,18.1311308,-66.2643799,18.1307232,-66.2644602,4271,2415135,7200904271,Asomante,Asomante barrio,20,10989340,51169,18.1336524,-66.3077104,asomante,aibonito municipio,aibonito,asomante barrio
72,9,1804484,Aibonito,Aibonito Municipio,81094467,71893,18.1311308,-66.2643799,18.1307232,-66.2644602,13344,2415253,7200913344,Caonillas,Caonillas barrio,20,7217709,0,18.1599933,-66.2639216,caonillas,aibonito municipio,aibonito,caonillas barrio
72,9,1804484,Aibonito,Aibonito Municipio,81094467,71893,18.1311308,-66.2643799,18.1307232,-66.2644602,22890,2415038,7200922890,Cuyón,Cuyón barrio,20,10626134,785,18.0967061,-66.2407633,cuyon,aibonito municipio,aibonito,cuyon barrio
72,9,1804484,Aibonito,Aibonito Municipio,81094467,71893,18.1311308,-66.2643799,18.1307232,-66.2644602,45895,2415590,7200945895,Llanos,Llanos barrio,20,11116884,11765,18.1487942,-66.2852241,llanos,aibonito municipio,aibonito,llanos barrio
72,9,1804484,Aibonito,Aibonito Municipio,81094467,71893,18.1311308,-66.2643799,18.1307232,-66.2644602,60042,2415759,7200960042,Pasto,Pasto barrio,20,8527564,2254,18.1231608,-66.2696596,pasto,aibonito municipio,aibonito,pasto barrio
72,9,1804484,Aibonito,Aibonito Municipio,81094467,71893,18.1311308,-66.2643799,18.1307232,-66.2644602,62536,2415789,7200962536,Plata,Plata barrio,20,7561657,0,18.1610435,-66.23563,plata,aibonito municipio,aibonito,plata barrio
72,9,1804484,Aibonito,Aibonito Municipio,81094467,71893,18.1311308,-66.2643799,18.1307232,-66.2644602,71867,2415944,7200971867,Robles,Robles barrio,20,13760363,0,18.1334077,-66.2388274,robles,aibonito municipio,aibonito,robles barrio
72,11,1804485,Añasco,Añasco Municipio,101747429,14607647,18.2870841,-67.1315297,18.2869054,-67.1312824,2637,2415115,7201102637,Añasco,Añasco barrio-pueblo,41,219197,0,18.2829063,-67.1413706,anasco,anasco municipio,anasco,anasco barrio-pueblo
72,11,1804485,Añasco,Añasco Municipio,101747429,14607647,18.2870841,-67.1315297,18.2869054,-67.1312824,2723,2415113,7201102723,Añasco Abajo,Añasco Abajo barrio,20,4130443,320985,18.27631,-67.1742445,anasco abajo,anasco municipio,anasco,anasco abajo barrio
72,11,1804485,Añasco,Añasco Municipio,101747429,14607647,18.2870841,-67.1315297,18.2869054,-67.1312824,2766,2415114,7201102766,Añasco Arriba,Añasco Arriba barrio,20,3939419,109295,18.2762001,-67.1467988,anasco arriba,anasco municipio,anasco,anasco arriba barrio
72,11,1804485,Añasco,Añasco Municipio,101747429,14607647,18.2870841,-67.1315297,18.2869054,-67.1312824,10248,2415204,7201110248,Caguabo,Caguabo barrio,20,3681605,2087011,18.3005319,-67.2130714,caguabo,anasco municipio,anasco,caguabo barrio
72,11,1804485,Añasco,Añasco Municipio,101747429,14607647,18.2870841,-67.1315297,18.2869054,-67.1312824,13989,2415260,7201113989,Caracol,Caracol barrio,20,3634766,0,18.3005632,-67.1593624,caracol,anasco municipio,anasco,caracol barrio
72,11,1804485,Añasco,Añasco Municipio,101747429,14607647,18.2870841,-67.1315297,18.2869054,-67.1312824,14462,2415267,7201114462,Carreras,Carreras barrio,20,6468778,45618,18.2873834,-67.1250036,carreras,anasco municipio,anasco,carreras barrio
72,11,1804485,Añasco,Añasco Municipio,101747429,14607647,18.2870841,-67.1315297,18.2869054,-67.1312824,14978,2415272,7201114978,Casey Abajo,Casey Abajo barrio,20,2233294,2570,18.2679564,-67.1051769,casey abajo,anasco municipio,anasco,casey abajo barrio
72,11,1804485,Añasco,Añasco Municipio,101747429,14607647,18.2870841,-67.1315297,18.2869054,-67.1312824,15021,2415273,7201115021,Casey Arriba,Casey Arriba barrio,20,4235874,0,18.2609427,-67.0861159,casey arriba,anasco municipio,anasco,casey arriba barrio
72,11,1804485,Añasco,Añasco Municipio,101747429,14607647,18.2870841,-67.1315297,18.2869054,-67.1312824,17128,2414963,7201117128,Cerro Gordo,Cerro Gordo barrio,20,5871969,0,18.3027005,-67.0810333,cerro gordo,anasco municipio,anasco,cerro gordo barrio
72,11,1804485,Añasco,Añasco Municipio,101747429,14607647,18.2870841,-67.1315297,18.2869054,-67.1312824,18031,2414978,7201118031,Cidra,Cidra barrio,20,2757591,73367,18.2831866,-67.1029691,cidra,anasco municipio,anasco,cidra barrio
72,11,1804485,Añasco,Añasco Municipio,101747429,14607647,18.2870841,-67.1315297,18.2869054,-67.1312824,20439,2415006,7201120439,Corcovada,Corcovada barrio,20,8539170,92232,18.2933766,-67.0565439,corcovada,anasco municipio,anasco,corcovada barrio
72,11,1804485,Añasco,Añasco Municipio,101747429,14607647,18.2870841,-67.1315297,18.2869054,-67.1312824,23148,2415042,7201123148,Dagüey,Dagüey barrio,20,3417259,0,18.3058152,-67.1276203,daguey,anasco municipio,anasco,daguey barrio
72,11,1804485,Añasco,Añasco Municipio,101747429,14607647,18.2870841,-67.1315297,18.2869054,-67.1312824,27276,2415402,7201127276,Espino,Espino barrio,20,2021376,36104,18.2823631,-67.1147842,espino,anasco municipio,anasco,espino barrio
72,11,1804485,Añasco,Añasco Municipio,101747429,14607647,18.2870841,-67.1315297,18.2869054,-67.1312824,33253,2415475,7201133253,Hatillo,Hatillo barrio,20,3823248,0,18.2992982,-67.1883302,hatillo,anasco municipio,anasco,hatillo barrio
72,11,1804485,Añasco,Añasco Municipio,101747429,14607647,18.2870841,-67.1315297,18.2869054,-67.1312824,35661,2415511,7201135661,Humatas,Humatas barrio,20,7695842,0,18.3092547,-67.1063617,humatas,anasco municipio,anasco,humatas barrio
72,11,1804485,Añasco,Añasco Municipio,101747429,14607647,18.2870841,-67.1315297,18.2869054,-67.1312824,51141,2415645,7201151141,Marías,Marías barrio,20,4544869,402,18.3003232,-67.1408612,marias,anasco municipio,anasco,marias barrio
72,11,1804485,Añasco,Añasco Municipio,101747429,14607647,18.2870841,-67.1315297,18.2869054,-67.1312824,53463,2415683,7201153463,Miraflores,Miraflores barrio,20,9451986,155787,18.279132,-67.0801438,miraflores,anasco municipio,anasco,miraflores barrio
72,11,1804485,Añasco,Añasco Municipio,101747429,14607647,18.2870841,-67.1315297,18.2869054,-67.1312824,57591,2415736,7201157591,Ovejas,Ovejas barrio,20,4970637,21184,18.2622296,-67.1115465,ovejas,anasco municipio,anasco,ovejas barrio
72,11,1804485,Añasco,Añasco Municipio,101747429,14607647,18.2870841,-67.1315297,18.2869054,-67.1312824,61934,2415783,7201161934,Piñales,Piñales barrio,20,6583486,0,18.3003912,-67.1726788,pinales,anasco municipio,anasco,pinales barrio
72,11,1804485,Añasco,Añasco Municipio,101747429,14607647,18.2870841,-67.1315297,18.2869054,-67.1312824,62665,2415792,7201162665,Playa,Playa barrio,20,1835131,1300733,18.2850922,-67.1911762,playa,anasco municipio,anasco,playa barrio
72,11,1804485,Añasco,Añasco Municipio,101747429,14607647,18.2870841,-67.1315297,18.2869054,-67.1312824,67567,2415883,7201167567,Quebrada Larga,Quebrada Larga barrio,20,4167877,0,18.3068363,-67.1491971,quebrada larga,anasco municipio,anasco,quebrada larga barrio
72,11,1804485,Añasco,Añasco Municipio,101747429,14607647,18.2870841,-67.1315297,18.2869054,-67.1312824,70147,2415913,7201170147,Río Arriba,Río Arriba barrio,20,3502239,122818,18.2739939,-67.0483571,rio arriba,anasco municipio,anasco,rio arriba barrio
72,11,1804485,Añasco,Añasco Municipio,101747429,14607647,18.2870841,-67.1315297,18.2869054,-67.1312824,70534,2415926,7201170534,Río Cañas,Río Cañas barrio,20,4021373,2564,18.2493688,-67.1242144,rio canas,anasco municipio,anasco,rio canas barrio
72,13,1804486,Arecibo,Arecibo Municipio,326179587,117205829,18.4336799,-66.6749715,18.4340042,-66.6749944,3411,2415124,7201303411,Arecibo,Arecibo barrio-pueblo,41,3658483,3126723,18.473129,-66.7202197,arecibo,arecibo municipio,arecibo,arecibo barrio-pueblo
72,13,1804486,Arecibo,Arecibo Municipio,326179587,117205829,18.4336799,-66.6749715,18.4340042,-66.6749944,3540,2415126,7201303540,Arenalejos,Arenalejos barrio,20,6562479,419,18.4267173,-66.6694231,arenalejos,arecibo municipio,arecibo,arenalejos barrio
72,13,1804486,Arecibo,Arecibo Municipio,326179587,117205829,18.4336799,-66.6749715,18.4340042,-66.6749944,4056,2415133,7201304056,Arrozal,Arrozal barrio,20,24491275,22179,18.3829536,-66.6460236,arrozal,arecibo municipio,arecibo,arrozal barrio
72,13,1804486,Arecibo,Arecibo Municipio,326179587,117205829,18.4336799,-66.6749715,18.4340042,-66.6749944,11323,2415225,7201311323,Cambalache,Cambalache barrio,20,8355884,226259,18.4619088,-66.6918308,cambalache,arecibo municipio,arecibo,cambalache barrio
72,13,1804486,Arecibo,Arecibo Municipio,326179587,117205829,18.4336799,-66.6749715,18.4340042,-66.6749944,14505,2415268,7201314505,Carreras,Carreras barrio,20,9761351,349737,18.3850746,-66.6796638,carreras,arecibo municipio,arecibo,carreras barrio
72,13,1804486,Arecibo,Arecibo Municipio,326179587,117205829,18.4336799,-66.6749715,18.4340042,-66.6749944,23750,2415049,7201323750,Domingo Ruíz,Domingo Ruíz barrio,20,6395967,46564,18.4359807,-66.6867814,domingo ruiz,arecibo municipio,arecibo,domingo ruiz barrio
72,13,1804486,Arecibo,Arecibo Municipio,326179587,117205829,18.4336799,-66.6749715,18.4340042,-66.6749944,23836,2415050,7201323836,Dominguito,Dominguito barrio,20,17385430,15582,18.4044162,-66.7432899,dominguito,arecibo municipio,arecibo,dominguito barrio
72,13,1804486,Arecibo,Arecibo Municipio,326179587,117205829,18.4336799,-66.6749715,18.4340042,-66.6749944,27061,2415400,7201327061,Esperanza,Esperanza barrio,20,25891520,32792,18.3641722,-66.7484191,esperanza,arecibo municipio,arecibo,esperanza barrio
72,13,1804486,Arecibo,Arecibo Municipio,326179587,117205829,18.4336799,-66.6749715,18.4340042,-66.6749944,27835,2415408,7201327835,Factor,Factor barrio,20,15605240,50112,18.4580828,-66.6332744,factor,arecibo municipio,arecibo,factor barrio
72,13,1804486,Arecibo,Arecibo Municipio,326179587,117205829,18.4336799,-66.6749715,18.4340042,-66.6749944,30329,2415431,7201330329,Garrochales,Garrochales barrio,20,13786641,58059,18.4599374,-66.5955313,garrochales,arecibo municipio,arecibo,garrochales barrio
